feature_id,start_frame,used_num,score,stereo_error[3],track_error_per_frame[3],truth_error_per_frame[4]
4710,157,1,1.87092,0 0 0,,
4712,157,1,1.21299,0 0 0,,
4713,157,1,1.28642,0 0 0,,
4714,158,1,0.973575,0 0 0,,
4715,158,1,0.38235,0 0 0,,
4716,158,1,0.859267,0 0 0,,
4718,158,1,0.234618,0 0 0,,
4719,158,1,2.25295,0 0 0,,
4720,158,1,4.79802,0 0 0,,
4722,158,1,0.2186,0 0 0,,
4724,158,1,0.624822,0 0 0,,
4725,158,1,1.14416,0 0 0,,
4726,158,1,0.478171,0 0 0,,
4728,158,1,1.12639,0 0 0,,
4729,158,1,0.563094,0 0 0,,
4730,158,1,0.586217,0 0 0,,
4731,158,1,0.555265,0 0 0,,
4733,158,1,0.35139,0 0 0,,
4736,158,1,1.6857,0 0 0,,
4737,158,1,1.78471,0 0 0,,
4738,158,1,43.5799,0 0 0,,
4740,158,1,13.6409,0 0 0,,
4741,158,1,0.375054,0 0 0,,
4742,158,1,0.845694,0 0 0,,
4743,158,1,1.05004,0 0 0,,
4744,158,1,0.531463,0 0 0,,
4745,158,1,2.56144,0 0 0,,
4747,158,1,3.27733,0 0 0,,
4748,158,1,0.842888,0 0 0,,
4749,158,1,1.01963,0 0 0,,
4750,158,1,2.08366,0 0 0,,
4751,158,1,1.90426,0 0 0,,
4752,158,1,0.544048,0 0 0,,
4753,158,1,1.54353,0 0 0,,
4754,158,1,2.9964,0 0 0,,
4755,158,1,1.52759,0 0 0,,
4756,158,1,0.470633,0 0 0,,
4757,158,1,22.3214,0 0 0,,
4758,158,1,1.19918,0 0 0,,
4759,158,1,0.714072,0 0 0,,
4762,158,1,1.09466,0 0 0,,
4763,158,1,0.819881,0 0 0,,
4764,158,1,0.507603,0 0 0,,
4765,158,1,0.306062,0 0 0,,
4769,158,1,1.51561,0 0 0,,
4770,158,1,0.807602,0 0 0,,
4771,158,1,0.541544,0 0 0,,
4774,158,1,59.8781,0 0 0,,
4775,158,1,2.54405,0 0 0,,
4777,159,1,0.729872,0 0 0,,
4778,159,1,2.84319,0 0 0,,
4779,159,1,1.49491,0 0 0,,
4780,159,1,0.528394,0 0 0,,
4781,159,1,0.633919,0 0 0,,
4782,159,1,1.90495,0 0 0,,
4783,159,1,0.3339,0 0 0,,
4784,159,1,2.37577,0 0 0,,
4785,159,1,2.20665,0 0 0,,
4786,159,1,0.822398,0 0 0,,
4788,159,1,0.373084,0 0 0,,
4789,159,1,0.355237,0 0 0,,
4791,159,1,1.39643,0 0 0,,
4792,159,1,0.332223,0 0 0,,
4793,159,1,0.0752807,0 0 0,,
4794,159,1,2.59812,0 0 0,,
4795,159,1,2.21085,0 0 0,,
4796,159,1,4.01327,0 0 0,,
4797,159,1,0.554646,0 0 0,,
4798,159,1,0.695889,0 0 0,,
4799,159,1,0.385567,0 0 0,,
4800,159,1,0.650634,0 0 0,,
4801,159,1,20.5499,0 0 0,,
4802,159,1,1.52566,0 0 0,,
4803,159,1,1.58524,0 0 0,,
4804,159,1,0.197436,0 0 0,,
4805,159,1,1.54017,0 0 0,,
4806,159,1,0.752255,0 0 0,,
4807,159,1,1.59037,0 0 0,,
4808,159,1,1.27112,0 0 0,,
4809,159,1,0.716762,0 0 0,,
4810,159,1,0.653414,0 0 0,,
4811,159,1,0.308554,0 0 0,,
4812,159,1,0.420827,0 0 0,,
4814,159,1,0.690508,0 0 0,,
4815,159,1,0.88297,0 0 0,,
4816,159,1,1.00914,0 0 0,,
4817,159,1,2.26127,0 0 0,,
4818,159,1,1.52553,0 0 0,,
4819,159,1,0.757026,0 0 0,,
4820,159,1,1.04483,0 0 0,,
4822,159,1,1.37374,0 0 0,,
4823,159,1,2.54231,0 0 0,,
4825,159,1,0.630232,0 0 0,,
4826,159,1,43.0485,0 0 0,,
4828,159,1,0.979708,0 0 0,,
4830,159,1,0.87631,0 0 0,,
4831,159,1,0.632905,0 0 0,,
4834,159,1,1.20636,0 0 0,,
4835,159,1,1.06293,0 0 0,,
4836,159,1,1.01887,0 0 0,,
4837,159,1,2.12634,0 0 0,,
4838,160,1,0.417347,0 0 0,,
4839,160,1,0.514981,0 0 0,,
4840,160,1,0.5952,0 0 0,,
4841,160,1,0.348191,0 0 0,,
4842,160,1,1.11554,0 0 0,,
4843,160,1,0.73217,0 0 0,,
4844,160,1,1.10934,0 0 0,,
4845,160,1,1.24411,0 0 0,,
4847,160,1,0.784041,0 0 0,,
4848,160,1,1.55472,0 0 0,,
4849,160,1,0.438775,0 0 0,,
4850,160,1,1.01761,0 0 0,,
4851,160,1,0.169188,0 0 0,,
4852,160,1,1.77423,0 0 0,,
4853,160,1,0.324784,0 0 0,,
4854,160,1,1.1123,0 0 0,,
4855,160,1,2.18808,0 0 0,,
4856,160,1,1.32303,0 0 0,,
4857,160,1,1.26714,0 0 0,,
4858,160,1,1.40061,0 0 0,,
4859,160,1,0.303791,0 0 0,,
4860,160,1,0.405222,0 0 0,,
4862,160,1,0.880325,0 0 0,,
4863,160,1,1.98318,0 0 0,,
4864,160,1,0.862805,0 0 0,,
4865,160,1,7.69864,0 0 0,,
4867,160,1,1.56687,0 0 0,,
4868,160,1,1.66468,0 0 0,,
4869,160,1,0.326286,0 0 0,,
4870,160,1,0,0 0 0,,
4872,160,1,1.07904,0 0 0,,
4873,160,1,0.101892,0 0 0,,
4874,160,1,1.61688,0 0 0,,
4876,160,1,0.74444,0 0 0,,
4877,160,1,0.211293,0 0 0,,
4878,160,1,0.788215,0 0 0,,
4879,160,1,0.521536,0 0 0,,
4880,160,1,3.39177,0 0 0,,
4881,160,1,3.8529,0 0 0,,
4882,160,1,1.55501,0 0 0,,
4883,160,1,2.0038,0 0 0,,
4884,160,1,0.390656,0 0 0,,
4885,160,1,0.976883,0 0 0,,
4886,160,1,2.82846,0 0 0,,
4887,160,1,1.25456,0 0 0,,
4889,160,1,0.846825,0 0 0,,
4891,160,1,0.866517,0 0 0,,
4892,160,1,0.282467,0 0 0,,
4894,160,1,0.370149,0 0 0,,
4895,160,1,0.842551,0 0 0,,
4897,160,1,1.14498,0 0 0,,
4899,160,1,0.814156,0 0 0,,
4901,160,1,1.17853,0 0 0,,
4902,160,1,1.56382,0 0 0,,
4904,160,1,1.01994,0 0 0,,
4905,160,1,0.584771,0 0 0,,
4906,160,1,2.84531,0 0 0,,
4908,160,1,1.19141,0 0 0,,
4909,160,1,0.699206,0 0 0,,
4913,161,1,1.78426,0 0 0,,
4914,161,1,1.1838,0 0 0,,
4915,161,1,1.08225,0 0 0,,
4916,161,1,2.87509,0 0 0,,
4917,161,1,0.750671,0 0 0,,
4920,161,1,6.35909,0 0 0,,
4922,161,1,0.48892,0 0 0,,
4924,161,1,1.39445,0 0 0,,
4925,161,1,0.354308,0 0 0,,
4926,161,1,0.666282,0 0 0,,
4927,161,1,0.511443,0 0 0,,
4928,161,1,0.840552,0 0 0,,
4929,161,1,0.541559,0 0 0,,
4930,161,1,0.962285,0 0 0,,
4931,161,1,6.07304,0 0 0,,
4932,161,1,0.819271,0 0 0,,
4933,161,1,1.13097,0 0 0,,
4934,161,1,2.53935,0 0 0,,
4935,161,1,1.95197,0 0 0,,
4936,161,1,59.8781,0 0 0,,
4939,161,1,2.67204,0 0 0,,
4941,161,1,0.450398,0 0 0,,
4943,161,1,2.80803,0 0 0,,
4944,161,1,0.767259,0 0 0,,
4945,161,1,1.49979,0 0 0,,
4946,161,1,1.36382,0 0 0,,
4948,161,1,1.48068,0 0 0,,
4950,161,1,0.522652,0 0 0,,
4952,161,1,1.53983,0 0 0,,
4953,161,1,0.442886,0 0 0,,
4954,161,1,1.01557,0 0 0,,
4955,161,1,0.623866,0 0 0,,
4956,161,1,0.71216,0 0 0,,
4957,161,1,30.2934,0 0 0,,
4959,161,1,0.406415,0 0 0,,
4960,161,1,0.438201,0 0 0,,
4961,161,1,1.62692,0 0 0,,
4962,161,1,2.43626,0 0 0,,
4963,161,1,0.333256,0 0 0,,
4964,161,1,1.49926,0 0 0,,
4965,161,1,0.789658,0 0 0,,
4966,161,1,1.07166,0 0 0,,
4967,161,1,1.51399,0 0 0,,
4968,161,1,0.479506,0 0 0,,
4969,161,1,0.535709,0 0 0,,
4972,161,1,0.723393,0 0 0,,
4973,161,1,1.60408,0 0 0,,
4975,161,1,0.386304,0 0 0,,
4977,161,1,1.47038,0 0 0,,
4978,161,1,1.86947,0 0 0,,
4979,162,1,1.09176,0 0 0,,
4980,162,1,0.687324,0 0 0,,
4981,162,1,0.680977,0 0 0,,
4983,162,1,0.821627,0 0 0,,
4984,162,1,2.26408,0 0 0,,
4985,162,1,1.72301,0 0 0,,
4986,162,1,0.271101,0 0 0,,
4987,162,1,1.37532,0 0 0,,
4988,162,1,0.579147,0 0 0,,
4989,162,1,0.714689,0 0 0,,
4990,162,1,0.212024,0 0 0,,
4991,162,1,2.33032,0 0 0,,
4992,162,1,1.31745,0 0 0,,
4993,162,1,1.05683,0 0 0,,
4994,162,1,0.500666,0 0 0,,
4998,162,1,1.24199,0 0 0,,
4999,162,1,0.446175,0 0 0,,
5000,162,1,0.569032,0 0 0,,
5002,162,1,0.588163,0 0 0,,
5003,162,1,0.674982,0 0 0,,
5004,162,1,4.5856,0 0 0,,
5005,162,1,0.25192,0 0 0,,
5006,162,1,3.79656,0 0 0,,
5007,162,1,0.948333,0 0 0,,
5008,162,1,2.52468,0 0 0,,
5009,162,1,0.467069,0 0 0,,
5011,162,1,0.736422,0 0 0,,
5012,162,1,8460.44,0 0 0,,
5013,162,1,1.12392,0 0 0,,
5014,162,1,0.456821,0 0 0,,
5015,162,1,0.515861,0 0 0,,
5016,162,1,1.94905,0 0 0,,
5017,162,1,1.3715,0 0 0,,
5018,162,1,0.48684,0 0 0,,
5019,162,1,0.766834,0 0 0,,
5020,162,1,3.8357,0 0 0,,
5022,162,1,0.201331,0 0 0,,
5023,162,1,0.135808,0 0 0,,
5025,162,1,2.10767,0 0 0,,
5026,162,1,1.51332,0 0 0,,
5027,162,1,3512.17,0 0 0,,
5028,162,1,2.60572,0 0 0,,
5030,162,1,1.79676,0 0 0,,
5031,162,1,0.831911,0 0 0,,
5034,162,1,0.529747,0 0 0,,
5035,162,1,1.50581,0 0 0,,
5041,163,1,0.618257,0 0 0,,
5042,163,1,0.956799,0 0 0,,
5043,163,1,0.735274,0 0 0,,
5044,163,1,0.399731,0 0 0,,
5045,163,1,0.524004,0 0 0,,
5046,163,1,1.21179,0 0 0,,
5047,163,1,0.576339,0 0 0,,
5048,163,1,0.736766,0 0 0,,
5049,163,1,0.779424,0 0 0,,
5051,163,1,0.530601,0 0 0,,
5052,163,1,0.515358,0 0 0,,
5053,163,1,0.985672,0 0 0,,
5054,163,1,2.97701,0 0 0,,
5055,163,1,0.510546,0 0 0,,
5056,163,1,0.938277,0 0 0,,
5058,163,1,2.84907,0 0 0,,
5060,163,1,0.648084,0 0 0,,
5062,163,1,3.84768,0 0 0,,
5063,163,1,1.32685,0 0 0,,
5064,163,1,0.761458,0 0 0,,
5066,163,1,1.65993,0 0 0,,
5068,163,1,0.524657,0 0 0,,
5070,163,1,1.86354,0 0 0,,
5072,163,1,0.529983,0 0 0,,
5073,163,1,0.569409,0 0 0,,
5075,163,1,1.39377,0 0 0,,
5076,163,1,0.429298,0 0 0,,
5079,163,1,1.27817,0 0 0,,
5080,163,1,0.170991,0 0 0,,
5081,163,1,1.56467,0 0 0,,
5083,163,1,4.85503,0 0 0,,
5084,163,1,62.004,0 0 0,,
5085,163,1,0.792363,0 0 0,,
5086,163,1,0.688536,0 0 0,,
5087,163,1,2.82771,0 0 0,,
5088,163,1,0,0 0 0,,
5090,163,1,1.15268,0 0 0,,
5091,163,1,0.641234,0 0 0,,
5092,163,1,2.27613,0 0 0,,
5094,163,1,0.432806,0 0 0,,
5095,163,1,13.4637,0 0 0,,
5096,163,1,0.548246,0 0 0,,
5097,163,1,0.709192,0 0 0,,
5098,163,1,53.5006,0 0 0,,
5099,163,1,0.698054,0 0 0,,
5101,164,1,0.609584,0 0 0,,
5102,164,1,0.136585,0 0 0,,
5103,164,1,0.747975,0 0 0,,
5105,164,1,3.23848,0 0 0,,
5106,164,1,91.7659,0 0 0,,
5107,164,1,1.20518,0 0 0,,
5108,164,1,1.7732,0 0 0,,
5109,164,1,0.350997,0 0 0,,
5110,164,1,0.969211,0 0 0,,
5111,164,1,1.28346,0 0 0,,
5112,164,1,0,0 0 0,,
5114,164,1,2.59907,0 0 0,,
5115,164,1,0.618371,0 0 0,,
5116,164,1,1.35715,0 0 0,,
5117,164,1,1.6897,0 0 0,,
5118,164,1,0.980056,0 0 0,,
5119,164,1,0.902298,0 0 0,,
5120,164,1,2.08455,0 0 0,,
5121,164,1,3.06248,0 0 0,,
5122,164,1,59.5238,0 0 0,,
5123,164,1,0.399285,0 0 0,,
5124,164,1,1.96059,0 0 0,,
5125,164,1,0.401604,0 0 0,,
5126,164,1,5.27407,0 0 0,,
5127,164,1,1.72512,0 0 0,,
5131,164,1,2.32798,0 0 0,,
5132,164,1,0.595562,0 0 0,,
5134,164,1,1.00723,0 0 0,,
5135,164,1,0.358131,0 0 0,,
5136,164,1,0.534693,0 0 0,,
5137,164,1,0.481599,0 0 0,,
5138,164,1,0.870189,0 0 0,,
5139,164,1,0.962848,0 0 0,,
5140,164,1,0.759051,0 0 0,,
5141,164,1,43.5799,0 0 0,,
5145,164,1,0.201756,0 0 0,,
5146,164,1,1.58218,0 0 0,,
5148,164,1,1.55773,0 0 0,,
5150,164,1,1.9282,0 0 0,,
5151,164,1,0.690818,0 0 0,,
5152,164,1,2.52568,0 0 0,,
5153,164,1,3.99676,0 0 0,,
5156,164,1,0.204186,0 0 0,,
5157,164,1,1.77117,0 0 0,,
5159,164,1,0.895478,0 0 0,,
5160,164,1,1.55061,0 0 0,,
5162,164,1,0.423057,0 0 0,,
5163,164,1,3.45321,0 0 0,,
5164,164,1,3.37056,0 0 0,,
5168,165,1,0.935579,0 0 0,,
5169,165,1,1.01235,0 0 0,,
5170,165,1,0.603159,0 0 0,,
5171,165,1,0.706006,0 0 0,,
5172,165,1,0.860668,0 0 0,,
5173,165,1,0.985394,0 0 0,,
5174,165,1,2.35466,0 0 0,,
5175,165,1,1.18999,0 0 0,,
5176,165,1,1.11962,0 0 0,,
5177,165,1,2.45272,0 0 0,,
5178,165,1,1.26134,0 0 0,,
5179,165,1,1.59087,0 0 0,,
5180,165,1,1.90428,0 0 0,,
5181,165,1,1.45172,0 0 0,,
5182,165,1,1.39213,0 0 0,,
5183,165,1,0.75169,0 0 0,,
5184,165,1,1.46952,0 0 0,,
5185,165,1,1.87887,0 0 0,,
5187,165,1,0.441277,0 0 0,,
5188,165,1,1.73767,0 0 0,,
5190,165,1,1.1709,0 0 0,,
5192,165,1,0.608559,0 0 0,,
5193,165,1,6.36977,0 0 0,,
5194,165,1,1.34919,0 0 0,,
5195,165,1,1.06003,0 0 0,,
5196,165,1,1.58056,0 0 0,,
5198,165,1,0.961928,0 0 0,,
5201,165,1,0.653648,0 0 0,,
5202,165,1,2.86454,0 0 0,,
5203,165,1,16.4753,0 0 0,,
5205,165,1,1.29907,0 0 0,,
5206,165,1,1.72116,0 0 0,,
5207,165,1,0,0 0 0,,
5208,165,1,0.254041,0 0 0,,
5209,165,1,0.585082,0 0 0,,
5210,165,1,2.32584,0 0 0,,
5211,165,1,0.996013,0 0 0,,
5212,165,1,1.32866,0 0 0,,
5213,165,1,0.660079,0 0 0,,
5215,165,1,0.970879,0 0 0,,
5216,165,1,1.40613,0 0 0,,
5217,165,1,1.45194,0 0 0,,
5218,165,1,1.22654,0 0 0,,
5219,165,1,44.1114,0 0 0,,
5220,165,1,0,0 0 0,,
5221,165,1,0.829437,0 0 0,,
5222,165,1,0.438172,0 0 0,,
5224,165,1,0.718397,0 0 0,,
5225,165,1,0.597806,0 0 0,,
5227,165,1,2.31964,0 0 0,,
5228,165,1,2.20955,0 0 0,,
5229,165,1,0.257297,0 0 0,,
5231,166,1,1.69171,0 0 0,,
5232,166,1,0.468892,0 0 0,,
5233,166,1,0.354308,0 0 0,,
5234,166,1,0.303339,0 0 0,,
5235,166,1,1.36667,0 0 0,,
5236,166,1,1.56,0 0 0,,
5237,166,1,0.846852,0 0 0,,
5238,166,1,0,0 0 0,,
5239,166,1,1.02693,0 0 0,,
5240,166,1,0.216994,0 0 0,,
5241,166,1,1.85442,0 0 0,,
5242,166,1,0.296457,0 0 0,,
5243,166,1,0.604211,0 0 0,,
5244,166,1,2.97722,0 0 0,,
5245,166,1,0.59445,0 0 0,,
5248,166,1,35.0765,0 0 0,,
5249,166,1,145.621,0 0 0,,
5250,166,1,2.82926,0 0 0,,
5251,166,1,1.90673,0 0 0,,
5252,166,1,1.81355,0 0 0,,
5253,166,1,0.409435,0 0 0,,
5254,166,1,0.339089,0 0 0,,
5255,166,1,1.04943,0 0 0,,
5256,166,1,0.470989,0 0 0,,
5257,166,1,2.58903,0 0 0,,
5258,166,1,1.12216,0 0 0,,
5260,166,1,2.75573,0 0 0,,
5261,166,1,0.948806,0 0 0,,
5262,166,1,1.07386,0 0 0,,
5265,166,1,2.2249,0 0 0,,
5266,166,1,2.86169,0 0 0,,
5267,166,1,0.890849,0 0 0,,
5268,166,1,1.45663,0 0 0,,
5269,166,1,1.14238,0 0 0,,
5270,166,1,1.04155,0 0 0,,
5271,166,1,1.24994,0 0 0,,
5272,166,1,0.29421,0 0 0,,
5274,166,1,0.695485,0 0 0,,
5275,166,1,1.03713,0 0 0,,
5277,166,1,1.14372,0 0 0,,
5278,166,1,1.05582,0 0 0,,
5279,166,1,0.866616,0 0 0,,
5280,166,1,0.55661,0 0 0,,
5281,166,1,0.739619,0 0 0,,
5282,166,1,0.92941,0 0 0,,
5283,166,1,0.756291,0 0 0,,
5284,166,1,1.46342,0 0 0,,
5285,166,1,1.09652,0 0 0,,
5286,166,1,1.12003,0 0 0,,
5289,166,1,1.83457,0 0 0,,
5290,166,1,0.272627,0 0 0,,
5291,166,1,0.774108,0 0 0,,
5292,166,1,2.55307,0 0 0,,
5295,166,1,3.41022,0 0 0,,
5296,166,1,0.623622,0 0 0,,
5297,167,1,0.647474,0 0 0,,
5298,167,1,0.654737,0 0 0,,
5299,167,1,2.86714,0 0 0,,
5300,167,1,1.76039,0 0 0,,
5301,167,1,0.732578,0 0 0,,
5302,167,1,1.19595,0 0 0,,
5303,167,1,2.40538,0 0 0,,
5304,167,1,1.46943,0 0 0,,
5305,167,1,1.86903,0 0 0,,
5306,167,1,0.707652,0 0 0,,
5307,167,1,1.80373,0 0 0,,
5308,167,1,1.49668,0 0 0,,
5310,167,1,2.33688,0 0 0,,
5311,167,1,1.34011,0 0 0,,
5313,167,1,1.31758,0 0 0,,
5314,167,1,0.756686,0 0 0,,
5315,167,1,1.80455,0 0 0,,
5317,167,1,3.98723,0 0 0,,
5321,167,1,0.568849,0 0 0,,
5322,167,1,2.31729,0 0 0,,
5323,167,1,1.08847,0 0 0,,
5324,167,1,0.73021,0 0 0,,
5325,167,1,0.238894,0 0 0,,
5326,167,1,1.54293,0 0 0,,
5327,167,1,1.51116,0 0 0,,
5328,167,1,59.1695,0 0 0,,
5329,167,1,1.54612,0 0 0,,
5330,167,1,1.67143,0 0 0,,
5331,167,1,0.412444,0 0 0,,
5333,167,1,1.72861,0 0 0,,
5334,167,1,1.00332,0 0 0,,
5335,167,1,0.983671,0 0 0,,
5336,167,1,1.46575,0 0 0,,
5337,167,1,1.15531,0 0 0,,
5338,167,1,1.72448,0 0 0,,
5339,167,1,0.446415,0 0 0,,
5340,167,1,1.59699,0 0 0,,
5341,167,1,2.15829,0 0 0,,
5343,167,1,0.677989,0 0 0,,
5345,167,1,0.924245,0 0 0,,
5346,167,1,0.827311,0 0 0,,
5347,167,1,3.07748,0 0 0,,
5348,167,1,2.00471,0 0 0,,
5349,167,1,0.91878,0 0 0,,
5350,167,1,1.65807,0 0 0,,
5352,167,1,0.653249,0 0 0,,
5354,167,1,2.84563,0 0 0,,
5355,167,1,2.66797,0 0 0,,
5357,167,1,13.9952,0 0 0,,
5358,167,1,0.941182,0 0 0,,
5359,167,1,0.243416,0 0 0,,
5361,167,1,1.71781,0 0 0,,
5362,167,1,0.803447,0 0 0,,
5363,167,1,0.504378,0 0 0,,
5366,168,1,1.12856,0 0 0,,
5367,168,1,3.14034,0 0 0,,
5368,168,1,0.903695,0 0 0,,
5369,168,1,0.567887,0 0 0,,
5370,168,1,2.22838,0 0 0,,
5371,168,1,1.03829,0 0 0,,
5376,168,1,0.823255,0 0 0,,
5377,168,1,1.43887,0 0 0,,
5378,168,1,0.81534,0 0 0,,
5379,168,1,0.689076,0 0 0,,
5383,168,1,3.38157,0 0 0,,
5386,168,1,0.4735,0 0 0,,
5387,168,1,1.6905,0 0 0,,
5388,168,1,1.17923,0 0 0,,
5389,168,1,1.37218,0 0 0,,
5392,168,1,1.36263,0 0 0,,
5394,168,1,1.75946,0 0 0,,
5395,168,1,1.79573,0 0 0,,
5397,168,1,0.935327,0 0 0,,
5398,168,1,2.69606,0 0 0,,
5399,168,1,1.2953,0 0 0,,
5400,168,1,0.374933,0 0 0,,
5401,168,1,0.862949,0 0 0,,
5403,168,1,1.05856,0 0 0,,
5405,168,1,1.24008,0 0 0,,
5406,168,1,0.616102,0 0 0,,
5410,168,1,0.729211,0 0 0,,
5411,168,1,1.20466,0 0 0,,
5413,168,1,0.555193,0 0 0,,
5414,168,1,2.23422,0 0 0,,
5415,168,1,0.885771,0 0 0,,
5416,168,1,1.24794,0 0 0,,
5417,168,1,2.148,0 0 0,,
5418,168,1,2.02356,0 0 0,,
5419,168,1,2.44966,0 0 0,,
5420,168,1,2.63987,0 0 0,,
5422,168,1,28.699,0 0 0,,
5423,168,1,0,0 0 0,,
5425,168,1,0.986066,0 0 0,,
5426,169,1,0.852692,0 0 0,,
5427,169,1,0.551487,0 0 0,,
5428,169,1,1.50581,0 0 0,,
5430,169,1,1.12512,0 0 0,,
5431,169,1,1.05319,0 0 0,,
5432,169,1,0.90301,0 0 0,,
5433,169,1,16.3868,0 0 0,,
5434,169,1,1.09097,0 0 0,,
5435,169,1,1.63058,0 0 0,,
5436,169,1,0.821158,0 0 0,,
5439,169,1,2.98626,0 0 0,,
5441,169,1,1.37395,0 0 0,,
5442,169,1,1.03377,0 0 0,,
5444,169,1,0.739244,0 0 0,,
5445,169,1,2.02206,0 0 0,,
5446,169,1,4.54912,0 0 0,,
5447,169,1,1.72622,0 0 0,,
5448,169,1,2.6611,0 0 0,,
5449,169,1,4.18534,0 0 0,,
5450,169,1,3.84779,0 0 0,,
5451,169,1,1.59912,0 0 0,,
5452,169,1,0.956581,0 0 0,,
5453,169,1,2.3425,0 0 0,,
5454,169,1,0.712648,0 0 0,,
5455,169,1,1.34665,0 0 0,,
5457,169,1,1.99298,0 0 0,,
5458,169,1,12.7551,0 0 0,,
5459,169,1,1.77156,0 0 0,,
5460,169,1,0.903231,0 0 0,,
5461,169,1,0.57599,0 0 0,,
5463,169,1,0.585566,0 0 0,,
5464,169,1,1.88657,0 0 0,,
5466,169,1,0.443056,0 0 0,,
5467,169,1,11.8693,0 0 0,,
5468,169,1,2.2744,0 0 0,,
5471,169,1,0.658989,0 0 0,,
5472,169,1,0.623816,0 0 0,,
5473,169,1,1.15136,0 0 0,,
5475,169,1,0.429505,0 0 0,,
5478,170,1,4.62997,0 0 0,,
5480,170,1,1.97018,0 0 0,,
5481,170,1,0.459614,0 0 0,,
5484,170,1,0.548689,0 0 0,,
5485,170,1,0.575663,0 0 0,,
5486,170,1,1.72681,0 0 0,,
5487,170,1,0.527932,0 0 0,,
5489,170,1,0.780717,0 0 0,,
5491,170,1,0.599035,0 0 0,,
5492,170,1,1.68162,0 0 0,,
5493,170,1,1.35851,0 0 0,,
5494,170,1,1.41328,0 0 0,,
5495,170,1,3.81552,0 0 0,,
5496,170,1,4.04221,0 0 0,,
5497,170,1,1.78722,0 0 0,,
5498,170,1,1.17666,0 0 0,,
5500,170,1,1.52968,0 0 0,,
5501,170,1,0.827636,0 0 0,,
5502,170,1,0.60039,0 0 0,,
5503,170,1,0.366288,0 0 0,,
5504,170,1,0.392476,0 0 0,,
5505,170,1,1.15632,0 0 0,,
5506,170,1,0.82091,0 0 0,,
5507,170,1,1.18575,0 0 0,,
5509,170,1,0.573125,0 0 0,,
5510,170,1,1.20409,0 0 0,,
5512,170,1,0.731626,0 0 0,,
5514,170,1,0.963243,0 0 0,,
5515,170,1,1.7505,0 0 0,,
5516,170,1,0.131259,0 0 0,,
5519,170,1,0.732932,0 0 0,,
5521,170,1,0.442886,0 0 0,,
5522,170,1,1.04022,0 0 0,,
5523,170,1,0.763818,0 0 0,,
5524,170,1,0.38275,0 0 0,,
5525,170,1,0.680868,0 0 0,,
5527,170,1,3.44978,0 0 0,,
5528,170,1,0.931498,0 0 0,,
5529,170,1,1.57586,0 0 0,,
5530,171,1,2.15241,0 0 0,,
5531,171,1,2.78527,0 0 0,,
5532,171,1,1.71735,0 0 0,,
5533,171,1,1.96575,0 0 0,,
5535,171,1,0.749871,0 0 0,,
5537,171,1,0.918591,0 0 0,,
5538,171,1,2.0157,0 0 0,,
5539,171,1,0.373267,0 0 0,,
5541,171,1,0.28075,0 0 0,,
5542,171,1,27.6361,0 0 0,,
5543,171,1,1.74835,0 0 0,,
5544,171,1,1.15142,0 0 0,,
5545,171,1,1.24381,0 0 0,,
5546,171,1,2.2256,0 0 0,,
5547,171,1,1.06001,0 0 0,,
5548,171,1,38.2653,0 0 0,,
5549,171,1,3.52768,0 0 0,,
5550,171,1,1.35236,0 0 0,,
5551,171,1,2.21328,0 0 0,,
5552,171,1,0.969938,0 0 0,,
5553,171,1,2.0094,0 0 0,,
5556,171,1,0.58866,0 0 0,,
5557,171,1,0.532485,0 0 0,,
5558,171,1,28.699,0 0 0,,
5559,171,1,0.881979,0 0 0,,
5560,171,1,0.687825,0 0 0,,
5562,171,1,1.05227,0 0 0,,
5565,171,1,0.643972,0 0 0,,
5567,171,1,0.646353,0 0 0,,
5568,171,1,0.816088,0 0 0,,
5569,171,1,1.08617,0 0 0,,
5573,171,1,1.68347,0 0 0,,
5574,171,1,1.53531,0 0 0,,
5577,171,1,1.10429,0 0 0,,
5578,171,1,1.13883,0 0 0,,
5579,171,1,9.17877,0 0 0,,
5582,171,1,0.488987,0 0 0,,
5583,171,1,1.16468,0 0 0,,
5584,172,1,3.49312,0 0 0,,
5585,172,1,0.928819,0 0 0,,
5586,172,1,1.30352,0 0 0,,
5587,172,1,0.913591,0 0 0,,
5590,172,1,2.0924,0 0 0,,
5593,172,1,0.891405,0 0 0,,
5595,172,1,2.12575,0 0 0,,
5596,172,1,0.668502,0 0 0,,
5598,172,1,0.319886,0 0 0,,
5599,172,1,0.474875,0 0 0,,
5601,172,1,1.18161,0 0 0,,
5602,172,1,2.02889,0 0 0,,
5603,172,1,1.47362,0 0 0,,
5605,172,1,2.91131,0 0 0,,
5607,172,1,1.12373,0 0 0,,
5608,172,1,1.309,0 0 0,,
5611,172,1,59.8781,0 0 0,,
5612,172,1,4.11205,0 0 0,,
5614,172,1,5.89619,0 0 0,,
5616,172,1,0.306065,0 0 0,,
5617,172,1,0.937827,0 0 0,,
5618,172,1,2.09519,0 0 0,,
5619,172,1,23.7387,0 0 0,,
5622,172,1,1.75421,0 0 0,,
5623,172,1,56.6893,0 0 0,,
5624,172,1,1.22809,0 0 0,,
5626,172,1,0.237714,0 0 0,,
5627,172,1,0.610805,0 0 0,,
5628,172,1,1.2669,0 0 0,,
5632,172,1,1.63285,0 0 0,,
5633,172,1,0.589156,0 0 0,,
5635,173,1,0.969437,0 0 0,,
